"Name","Modified Time","Change Time","Access Time","Created Time","Size","Flags(Dir)","Flags(Meta)","Known","Location","MD5 Hash","SHA-256 Hash","MIME Type","Extension"
"iconcache_48.db","2017-05-09 08:09:56 SGT","2017-05-09 08:09:56 SGT","2017-05-09 08:09:56 SGT","2017-05-09 08:09:56 SGT","5242880","Allocated","Allocated","unknown","/img_202.dd/Users/computer/AppData/Local/Microsoft/Windows/Explorer/iconcache_48.db","74388e9b2fd9c5c5c19dcb1a539e2907","63f098155f68183ee1658c4faf1f39fea8d81e6ad9f1d6af1bdfb9dba47f6eaf","application/octet-stream","db"
"iconcache_768.db","2017-05-09 08:09:56 SGT","2017-05-09 08:09:56 SGT","2017-05-09 08:09:56 SGT","2017-05-09 08:09:56 SGT","24","Allocated","Allocated","unknown","/img_202.dd/Users/computer/AppData/Local/Microsoft/Windows/Explorer/iconcache_768.db","d192f7c343602d02e3e020807707006e","bb4d233c90bdbee6ef83e40bff1149ea884efa790b3bef496164df6f90297c48","application/octet-stream","db"
"iconcache_96.db","2017-05-09 08:09:56 SGT","2017-05-09 08:09:56 SGT","2017-05-09 08:09:56 SGT","2017-05-09 08:09:56 SGT","24","Allocated","Allocated","unknown","/img_202.dd/Users/computer/AppData/Local/Microsoft/Windows/Explorer/iconcache_96.db","2a8875d2af46255db8324aad9687d0b7","54097cccae0cfce5608466ba5a5ca2a3dfeac536964eec532540f3b837f5a7c7","application/octet-stream","db"
"iconcache_custom_stream.db","2017-05-09 08:09:56 SGT","2017-05-09 08:09:56 SGT","2017-05-09 08:09:56 SGT","2017-05-09 08:09:56 SGT","24","Allocated","Allocated","unknown","/img_202.dd/Users/computer/AppData/Local/Microsoft/Windows/Explorer/iconcache_custom_stream.db","f732bf1006b6529cffba2b9f50c4b07f","77739084a27cb320f208ac1927d3d9c3cac42748dbdf6229684ef18352d95067","application/octet-stream","db"
"iconcache_exif.db","2017-05-09 08:09:56 SGT","2017-05-09 08:09:56 SGT","2017-05-09 08:09:56 SGT","2017-05-09 08:09:56 SGT","24","Allocated","Allocated","unknown","/img_202.dd/Users/computer/AppData/Local/Microsoft/Windows/Explorer/iconcache_exif.db","fc94fe7bd3975e75cefad79f5908f7b3","ee1ed3b49720b22d5fda63d3c46d62a96ca8838c76ab2d2f580b1e7745521aa5","application/octet-stream","db"
"thumbcache_1280.db","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_202.dd/Users/computer/AppData/Local/Microsoft/Windows/Explorer/thumbcache_1280.db","d41d8cd98f00b204e9800998ecf8427e","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","application/octet-stream","db"
"thumbcache_16.db","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_202.dd/Users/computer/AppData/Local/Microsoft/Windows/Explorer/thumbcache_16.db","d41d8cd98f00b204e9800998ecf8427e","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","application/octet-stream","db"
"thumbcache_1280.db","2018-06-18 10:25:20 SGT","2018-06-18 10:25:20 SGT","2018-06-18 10:25:20 SGT","2018-06-18 10:25:19 SGT","1048576","Allocated","Allocated","unknown","/img_202.dd/Users/computer/AppData/Local/Microsoft/Windows/Explorer/thumbcache_1280.db","7f32f4f4d1e7ce09e08a11713a3db6ad","91b045e9ba76c98974c737bd9e29cfeafea09bc23503251f7bb8c60f52bce9a6","application/octet-stream","db"
"thumbcache_16.db","2018-06-18 10:25:20 SGT","2018-06-18 10:25:20 SGT","2018-06-18 10:25:20 SGT","2018-06-18 10:25:19 SGT","1048576","Allocated","Allocated","unknown","/img_202.dd/Users/computer/AppData/Local/Microsoft/Windows/Explorer/thumbcache_16.db","5bb9c7d8e3c4e6b2f508df163ee53513","5891f7247efbb6ac0d45b06818d47981bba83ca6555fb97d0f7e4387232c07c8","application/octet-stream","db"
"thumbcache_1920.db","2018-06-18 10:25:20 SGT","2018-06-18 10:25:20 SGT","2018-06-18 10:25:20 SGT","2018-06-18 10:25:19 SGT","24","Allocated","Allocated","unknown","/img_202.dd/Users/computer/AppData/Local/Microsoft/Windows/Explorer/thumbcache_1920.db","635e15cb045ff4cf0e6a31c827225767","67219e5ad98a31e8fa8593323cd2024c1ca54d65985d895e8830ae356c7bdf1d","application/octet-stream","db"
"thumbcache_256.db","2018-06-18 10:25:20 SGT","2018-06-18 10:25:20 SGT","2018-06-18 10:25:20 SGT","2018-06-18 10:25:19 SGT","1048576","Allocated","Allocated","unknown","/img_202.dd/Users/computer/AppData/Local/Microsoft/Windows/Explorer/thumbcache_256.db","10d771133f83e183cf641d16564617b5","cc288b29640b1b157f6aa9c0220ce32d4557c857049e01cdf0fc41f981ae6249","application/octet-stream","db"
"thumbcache_2560.db","2018-06-18 10:25:20 SGT","2018-06-18 10:25:20 SGT","2018-06-18 10:25:20 SGT","2018-06-18 10:25:19 SGT","24","Allocated","Allocated","unknown","/img_202.dd/Users/computer/AppData/Local/Microsoft/Windows/Explorer/thumbcache_2560.db","2d84ad5cfdf57bd4e3656bcfd9a864ea","d241584a3fd4a91976fafd5ec427e88f6e60998954dec39e388af88316af3552","application/octet-stream","db"
"thumbcache_32.db","2018-06-18 10:25:20 SGT","2018-06-18 10:25:20 SGT","2018-06-18 10:25:20 SGT","2018-06-18 10:25:19 SGT","1048576","Allocated","Allocated","unknown","/img_202.dd/Users/computer/AppData/Local/Microsoft/Windows/Explorer/thumbcache_32.db","467e716b5ff7a1b2682c7c6479636630","c088fa6b1cff3b3f9e93c2c85f35a737834043f9d4bb4e4dc565e1ec2512dc0b","application/octet-stream","db"
"thumbcache_48.db","2018-06-18 10:25:20 SGT","2018-06-18 10:25:20 SGT","2018-06-18 10:25:20 SGT","2018-06-18 10:25:19 SGT","1048576","Allocated","Allocated","unknown","/img_202.dd/Users/computer/AppData/Local/Microsoft/Windows/Explorer/thumbcache_48.db","5c97a732343e43841236a52c30b59ba6","f0225a4cad228e37e6ec27a79ecfc8c920ed1ebb444e0c0ea1dfc6152e5c783f","application/octet-stream","db"
"thumbcache_768.db","2018-06-18 10:25:20 SGT","2018-06-18 10:25:20 SGT","2018-06-18 10:25:20 SGT","2018-06-18 10:25:19 SGT","24","Allocated","Allocated","unknown","/img_202.dd/Users/computer/AppData/Local/Microsoft/Windows/Explorer/thumbcache_768.db","d192f7c343602d02e3e020807707006e","bb4d233c90bdbee6ef83e40bff1149ea884efa790b3bef496164df6f90297c48","application/octet-stream","db"
"thumbcache_96.db","2018-06-18 10:25:20 SGT","2018-06-18 10:25:20 SGT","2018-06-18 10:25:20 SGT","2018-06-18 10:25:19 SGT","1048576","Allocated","Allocated","unknown","/img_202.dd/Users/computer/AppData/Local/Microsoft/Windows/Explorer/thumbcache_96.db","7e81840d6c46e4d7172fb91f5e4ec8c0","762d7916be99c9da0efb0fbfc842d42a410734773acd6aa1c885bfe23705cd65","application/octet-stream","db"
"thumbcache_custom_stream.db","2018-06-18 10:25:20 SGT","2018-06-18 10:25:20 SGT","2018-06-18 10:25:20 SGT","2018-06-18 10:25:19 SGT","24","Allocated","Allocated","unknown","/img_202.dd/Users/computer/AppData/Local/Microsoft/Windows/Explorer/thumbcache_custom_stream.db","f732bf1006b6529cffba2b9f50c4b07f","77739084a27cb320f208ac1927d3d9c3cac42748dbdf6229684ef18352d95067","application/octet-stream","db"
"thumbcache_exif.db","2018-06-18 10:25:20 SGT","2018-06-18 10:25:20 SGT","2018-06-18 10:25:20 SGT","2018-06-18 10:25:19 SGT","24","Allocated","Allocated","unknown","/img_202.dd/Users/computer/AppData/Local/Microsoft/Windows/Explorer/thumbcache_exif.db","fc94fe7bd3975e75cefad79f5908f7b3","ee1ed3b49720b22d5fda63d3c46d62a96ca8838c76ab2d2f580b1e7745521aa5","application/octet-stream","db"
"thumbcache_idx.db","2018-06-18 12:00:09 SGT","2018-06-18 12:00:09 SGT","2018-06-18 10:25:20 SGT","2018-06-18 10:25:19 SGT","14688","Allocated","Allocated","unknown","/img_202.dd/Users/computer/AppData/Local/Microsoft/Windows/Explorer/thumbcache_idx.db","6ffc41c3bdbe12b6896f6162f93b040c","5c6122d867ebd51e564daca2a44ea56869c808a4fdb183afa5b005cf8986c6c5","application/octet-stream","db"
"thumbcache_sr.db","2018-06-18 10:25:20 SGT","2018-06-18 10:25:20 SGT","2018-06-18 10:25:20 SGT","2018-06-18 10:25:19 SGT","24","Allocated","Allocated","unknown","/img_202.dd/Users/computer/AppData/Local/Microsoft/Windows/Explorer/thumbcache_sr.db","379523b9f5d5b954e719b664846dbf8f","3c9002caedf0c007134a7e632c72588945a4892b6d7ad3977224a6a5a7457bf4","application/octet-stream","db"
"thumbcache_wide.db","2018-06-18 10:25:20 SGT","2018-06-18 10:25:20 SGT","2018-06-18 10:25:20 SGT","2018-06-18 10:25:19 SGT","24","Allocated","Allocated","unknown","/img_202.dd/Users/computer/AppData/Local/Microsoft/Windows/Explorer/thumbcache_wide.db","5f243bf7cc0a348b6d31460a91173e71","1b1aed169f2acfae4cf230701bda91229cb582ff2ce29a413c5b8fe3b890d289","application/octet-stream","db"
"thumbcache_wide_alternate.db","2018-06-18 10:25:20 SGT","2018-06-18 10:25:20 SGT","2018-06-18 10:25:20 SGT","2018-06-18 10:25:19 SGT","24","Allocated","Allocated","unknown","/img_202.dd/Users/computer/AppData/Local/Microsoft/Windows/Explorer/thumbcache_wide_alternate.db","db7c049e5e4e336d76d5a744c28c54c8","e8830e7ac4088cf3dd464caec33a0035d966a7de5ae4efc3580d59a41916ff7b","application/octet-stream","db"
"iconcache_sr.db","2017-05-09 08:09:56 SGT","2017-05-09 08:09:56 SGT","2017-05-09 08:09:56 SGT","2017-05-09 08:09:56 SGT","24","Allocated","Allocated","unknown","/img_202.dd/Users/computer/AppData/Local/Microsoft/Windows/Explorer/iconcache_sr.db","379523b9f5d5b954e719b664846dbf8f","3c9002caedf0c007134a7e632c72588945a4892b6d7ad3977224a6a5a7457bf4","application/octet-stream","db"
"iconcache_wide.db","2017-05-09 08:09:56 SGT","2017-05-09 08:09:56 SGT","2017-05-09 08:09:56 SGT","2017-05-09 08:09:56 SGT","24","Allocated","Allocated","unknown","/img_202.dd/Users/computer/AppData/Local/Microsoft/Windows/Explorer/iconcache_wide.db","5f243bf7cc0a348b6d31460a91173e71","1b1aed169f2acfae4cf230701bda91229cb582ff2ce29a413c5b8fe3b890d289","application/octet-stream","db"
"iconcache_wide_alternate.db","2017-05-09 08:09:56 SGT","2017-05-09 08:09:56 SGT","2017-05-09 08:09:56 SGT","2017-05-09 08:09:56 SGT","24","Allocated","Allocated","unknown","/img_202.dd/Users/computer/AppData/Local/Microsoft/Windows/Explorer/iconcache_wide_alternate.db","db7c049e5e4e336d76d5a744c28c54c8","e8830e7ac4088cf3dd464caec33a0035d966a7de5ae4efc3580d59a41916ff7b","application/octet-stream","db"
"thumbcache_256.db","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_202.dd/Users/computer/AppData/Local/Microsoft/Windows/Explorer/thumbcache_256.db","d41d8cd98f00b204e9800998ecf8427e","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","application/octet-stream","db"
"thumbcache_2560.db","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_202.dd/Users/computer/AppData/Local/Microsoft/Windows/Explorer/thumbcache_2560.db","d41d8cd98f00b204e9800998ecf8427e","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","application/octet-stream","db"
"thumbcache_32.db","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_202.dd/Users/computer/AppData/Local/Microsoft/Windows/Explorer/thumbcache_32.db","d41d8cd98f00b204e9800998ecf8427e","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","application/octet-stream","db"
"thumbcache_48.db","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_202.dd/Users/computer/AppData/Local/Microsoft/Windows/Explorer/thumbcache_48.db","d41d8cd98f00b204e9800998ecf8427e","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","application/octet-stream","db"
"thumbcache_768.db","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_202.dd/Users/computer/AppData/Local/Microsoft/Windows/Explorer/thumbcache_768.db","d41d8cd98f00b204e9800998ecf8427e","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","application/octet-stream","db"
"thumbcache_96.db","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_202.dd/Users/computer/AppData/Local/Microsoft/Windows/Explorer/thumbcache_96.db","d41d8cd98f00b204e9800998ecf8427e","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","application/octet-stream","db"
"thumbcache_exif.db","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_202.dd/Users/computer/AppData/Local/Microsoft/Windows/Explorer/thumbcache_exif.db","d41d8cd98f00b204e9800998ecf8427e","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","application/octet-stream","db"
"thumbcache_idx.db","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_202.dd/Users/computer/AppData/Local/Microsoft/Windows/Explorer/thumbcache_idx.db","d41d8cd98f00b204e9800998ecf8427e","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","application/octet-stream","db"
"thumbcache_sr.db","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_202.dd/Users/computer/AppData/Local/Microsoft/Windows/Explorer/thumbcache_sr.db","d41d8cd98f00b204e9800998ecf8427e","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","application/octet-stream","db"
"thumbcache_wide.db","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_202.dd/Users/computer/AppData/Local/Microsoft/Windows/Explorer/thumbcache_wide.db","d41d8cd98f00b204e9800998ecf8427e","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","application/octet-stream","db"
"secmod.db","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_202.dd/Users/computer/AppData/Roaming/Thunderbird/Profiles/1cug4fub.default/secmod.db","d41d8cd98f00b204e9800998ecf8427e","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","application/octet-stream","db"
"shared.db","2017-12-11 20:18:56 SGT","2018-05-02 11:50:33 SGT","2018-05-02 11:50:33 SGT","2017-12-11 20:18:56 SGT","0","Allocated","Allocated","unknown","/img_202.dd/Program Files (x86)/OpenOffice 4/help/en/shared.db","d41d8cd98f00b204e9800998ecf8427e","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","application/octet-stream","db"
"resource.db","2017-03-19 04:58:09 SGT","2018-05-02 10:47:06 SGT","2017-03-19 04:58:09 SGT","2017-03-19 04:58:09 SGT","266802","Allocated","Allocated","unknown","/img_202.dd/Windows/Resources/Maps/resource.db","c4749e7e0b37953f84df37cc64798765","b376df932176a07cad243f31e087f3f307908b6d2841675b406bad55ed8caaa1","application/octet-stream","db"
"AgAppLaunch.db","2017-05-09 07:45:16 SGT","2018-07-02 07:59:46 SGT","2017-05-09 07:45:16 SGT","2017-05-09 07:45:16 SGT","334168","Allocated","Allocated","unknown","/img_202.dd/Windows/Prefetch/AgAppLaunch.db","ee65fe3e585d7484096f045e301f38f0","bef617455cf33827f3adad3e588b2e5d5b8042f4172437debc5fd15a89f2db81","application/octet-stream","db"
"AgCx_SC4.db","2017-05-09 07:55:36 SGT","2018-07-02 07:59:46 SGT","2017-05-09 07:54:20 SGT","2017-05-09 07:54:20 SGT","61113","Allocated","Allocated","unknown","/img_202.dd/Windows/Prefetch/AgCx_SC4.db","a6ea294481b43a33f5fcba8764c2e585","ea2ff59bc8b6298740b6578d6dcf7377213a3a9a857eebf4498af9463ad8d8b9","application/octet-stream","db"
"AgCx_SC5.db","2018-07-11 08:06:01 SGT","2018-07-11 08:06:01 SGT","2018-01-09 06:46:53 SGT","2018-01-09 06:46:53 SGT","295645","Allocated","Allocated","unknown","/img_202.dd/Windows/Prefetch/AgCx_SC5.db","8a91144ed5e8d677e3c163c400ab5bab","751150bab48c7ba67b0ea6e76e1d77cdea4ee83210111ec71f445ba92b4c15f6","application/octet-stream","db"
"AgGlFaultHistory.db","2018-07-11 08:06:34 SGT","2018-07-11 08:06:34 SGT","2017-05-09 07:51:50 SGT","2017-05-09 07:51:50 SGT","650502","Allocated","Allocated","unknown","/img_202.dd/Windows/Prefetch/AgGlFaultHistory.db","49998aefe937ededed48e4b3b213935a","3d5e78cfc9cea45c86bf9e5f814f7c7cf87516394416f98429e74d91f84e04a5","application/octet-stream","db"
"AgGlFgAppHistory.db","2018-07-11 08:06:34 SGT","2018-07-11 08:06:34 SGT","2017-05-09 07:51:50 SGT","2017-05-09 07:51:50 SGT","730518","Allocated","Allocated","unknown","/img_202.dd/Windows/Prefetch/AgGlFgAppHistory.db","31c06ea729c2b9817e2327250c4a2acf","77c5bb8e65683fab3b0a3986e87a479e1100a595b7257e5ec1b67199f2b5e9ac","application/octet-stream","db"
"AgGlGlobalHistory.db","2018-07-11 08:06:33 SGT","2018-07-11 08:06:33 SGT","2017-05-09 07:51:50 SGT","2017-05-09 07:51:50 SGT","1772772","Allocated","Allocated","unknown","/img_202.dd/Windows/Prefetch/AgGlGlobalHistory.db","64fce83e5af2dba2765c34800dd4dc34","b6cc1d46a1a69f7959d5bae2358de7e62180da1f5fbb1613a7c548b56eaf885e","application/octet-stream","db"
"AgGlUAD_P_S-1-5-21-164977783-601896633-895069657-1001.db","2018-07-11 08:09:41 SGT","2018-07-11 08:09:41 SGT","2017-05-09 09:55:12 SGT","2017-05-09 09:55:12 SGT","152858","Allocated","Allocated","unknown","/img_202.dd/Windows/Prefetch/AgGlUAD_P_S-1-5-21-164977783-601896633-895069657-1001.db","71cac5bf872d57977a30eb52c3686e20","965dcb179bf2ffa6737bc90eff4fcefae1d85a50c67fb9d4cfc0671e5956b594","application/octet-stream","db"
"AgGlUAD_S-1-5-21-164977783-601896633-895069657-1001.db","2018-07-11 08:09:41 SGT","2018-07-11 08:09:41 SGT","2017-05-09 09:55:12 SGT","2017-05-09 09:55:12 SGT","940223","Allocated","Allocated","unknown","/img_202.dd/Windows/Prefetch/AgGlUAD_S-1-5-21-164977783-601896633-895069657-1001.db","c65874c123ff04c8d96a9137e230f271","e32ebd081ecdfdd6e1931e273bcda0d1a38e2b2da1644aea5e13938ace745ff2","application/octet-stream","db"
"AgRobust.db","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","Unallocated","","unknown","/img_202.dd/Windows/Prefetch/AgRobust.db","d41d8cd98f00b204e9800998ecf8427e","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","application/octet-stream","db"
"AgRobust.db","2018-07-11 08:06:32 SGT","2018-07-11 08:06:32 SGT","2017-05-09 07:51:50 SGT","2017-05-09 07:51:50 SGT","2064864","Allocated","Allocated","unknown","/img_202.dd/Windows/Prefetch/AgRobust.db","e8756ffd989320322b9010e014ee09eb","fe53047a0e0d2358311e162e00e5f8c3c52e1705f290c8781ebf7af9f582488f","application/octet-stream","db"
"resource.db","2017-03-19 04:58:09 SGT","2018-05-02 10:47:06 SGT","2017-03-19 04:58:09 SGT","2017-03-19 04:58:09 SGT","266802","Allocated","Allocated","unknown","/img_202.dd/Windows/WinSxS/amd64_microsoft-windows-mapcontrol_31bf3856ad364e35_10.0.15063.0_none_2468f52f4361b737/resource.db","c4749e7e0b37953f84df37cc64798765","b376df932176a07cad243f31e087f3f307908b6d2841675b406bad55ed8caaa1","application/octet-stream","db"
"resource.db","2017-03-19 04:58:09 SGT","2018-05-02 10:47:06 SGT","2017-03-19 04:58:09 SGT","2017-03-19 04:58:09 SGT","266802","Allocated","Allocated","unknown","/img_202.dd/Windows/WinSxS/amd64_microsoft-windows-mapcontrol_31bf3856ad364e35_10.0.15063.966_none_a85705e870f173b8/resource.db","c4749e7e0b37953f84df37cc64798765","b376df932176a07cad243f31e087f3f307908b6d2841675b406bad55ed8caaa1","application/octet-stream","db"
"cversions.3.db","2017-05-09 07:55:57 SGT","2017-05-09 07:55:57 SGT","2017-05-09 07:55:57 SGT","2017-05-09 07:55:57 SGT","16384","Allocated","Allocated","unknown","/img_202.dd/Windows/System32/config/systemprofile/AppData/Local/Microsoft/Windows/Caches/cversions.3.db","210edf68011d7027e0a54955f24796e4","456ee2e20633690313f96eadcdc4779a3e5510f65238cebae466b77725ec6a52","application/octet-stream","db"
"{17A6A947-B905-4D30-88C9-B63C603DA134}.3.ver0x0000000000000001.db","2017-05-09 08:05:20 SGT","2017-05-09 08:05:20 SGT","2017-05-09 08:05:20 SGT","2017-05-09 08:05:20 SGT","413432","Allocated","Allocated","unknown","/img_202.dd/Windows/System32/config/systemprofile/AppData/Local/Microsoft/Windows/Caches/{17A6A947-B905-4D30-88C9-B63C603DA134}.3.ver0x0000000000000001.db","24a74b66067bcf69d17b3258b50a8fc8","e05df44a97c241888edf5efe3aeb117a4fc4d9bd3bd95f879c4c5207685c4df0","application/octet-stream","db"
"cert8.db","2018-07-11 08:15:16 SGT","2018-07-11 08:15:16 SGT","2018-05-03 07:58:08 SGT","2018-05-03 07:58:08 SGT","65536","Allocated","Allocated","unknown","/img_202.dd/Users/computer/AppData/Roaming/Thunderbird/Profiles/1cug4fub.default/cert8.db","daedbd3eb11da15f62a6c9de223d91f3","6947512fdd5af38458857c34e4facda244adc906c82e4c94464175dcc3b416af","application/x-berkeley-db","db"
"key3.db","2018-07-11 08:15:16 SGT","2018-07-11 08:15:16 SGT","2018-05-03 07:58:08 SGT","2018-05-03 07:58:08 SGT","16384","Allocated","Allocated","unknown","/img_202.dd/Users/computer/AppData/Roaming/Thunderbird/Profiles/1cug4fub.default/key3.db","dcf9bf4d72c29b0cfdd8b67cfa5efee7","2fd156cb360e5a268630b65bdf46671b4c5e3c366e2f50263c5f9b1107a7778c","application/x-berkeley-db","db"
"secmod.db","2018-05-03 07:58:08 SGT","2018-05-03 07:58:08 SGT","2018-05-03 07:58:08 SGT","2018-05-03 07:58:08 SGT","16384","Allocated","Allocated","unknown","/img_202.dd/Users/computer/AppData/Roaming/Thunderbird/Profiles/1cug4fub.default/secmod.db","5eee88336499731fad3591fc1bd1efd2","6b9f9ba6ff83184d40969099a147195e724ca39c4f3fee7caeb73c0a1dc8f1ca","application/x-berkeley-db","db"
"wpndatabase.db","2018-07-11 08:16:39 SGT","2018-07-11 08:16:39 SGT","2017-05-09 08:09:25 SGT","2017-05-09 08:09:25 SGT","1048576","Allocated","Allocated","unknown","/img_202.dd/Users/computer/AppData/Local/Microsoft/Windows/Notifications/wpndatabase.db","10e4c6761d34a3b1c30afde5069e4de0","5433f93ac22396b4febd9e507b35adcf7e6df65178229f340d9a684cdf6a6c13","application/x-sqlite3","db"
"index.sqlite","2018-05-02 10:34:17 SGT","2018-05-02 10:34:17 SGT","2018-05-02 10:32:42 SGT","2018-05-02 10:32:42 SGT","262144","Allocated","Allocated","unknown","/img_202.dd/Users/computer/AppData/Local/Mozilla/Firefox/Profiles/134xeumt.default/OfflineCache/index.sqlite","c2bfaeb5cee9af51ef9db1f6c75ec6a4","eed49c211a6b6ff7944f69735355bc6466a919395d47dbafe21a577bae5bfcf0","application/x-sqlite3","sqlite"
"MediaDb.v1.sqlite","2018-06-18 07:23:11 SGT","2018-06-18 07:23:11 SGT","2017-05-09 08:14:45 SGT","2017-05-09 08:14:45 SGT","1077248","Allocated","Allocated","unknown","/img_202.dd/Users/computer/AppData/Local/Packages/Microsoft.Windows.Photos_8wekyb3d8bbwe/LocalState/MediaDb.v1.sqlite","79984d11ba1bfa9262afc6d0b2ea2f9e","5e39960f74bc6fc0adfcbbbe33ef14511b71d73fcb9c583c46716ea6aed321c6","application/x-sqlite3","sqlite"
"cookies.sqlite","2018-07-11 08:09:35 SGT","2018-07-11 08:09:35 SGT","2018-05-02 10:32:23 SGT","2018-05-02 10:32:23 SGT","524288","Allocated","Allocated","unknown","/img_202.dd/Users/computer/AppData/Roaming/Mozilla/Firefox/Profiles/134xeumt.default/cookies.sqlite","32c6506d1b0565b59873976de4851e80","f2a5817e3700fec390f5a0fabc8465925681fcc62c47b5ec74b95dbab7614459","application/x-sqlite3","sqlite"
"cert9.db","2018-07-03 09:13:18 SGT","2018-07-03 09:13:18 SGT","2018-05-02 10:32:36 SGT","2018-05-02 10:32:36 SGT","294912","Allocated","Allocated","unknown","/img_202.dd/Users/computer/AppData/Roaming/Mozilla/Firefox/Profiles/134xeumt.default/cert9.db","7cb35cdb81f0ef43f446428bd2768f40","22ff3f4c52fc4ef16d1f90b9235796d139836d47e0ae72a77020ee33df59fc34","application/x-sqlite3","db"
